timeStamp,paleo_users,dtmonth,healthy_index,snack_food_index,paleo,gluten,donut,aquafina,soda,atkins_diet,pepsi,aspartame,lays,izze,sobe,cheetos,pretzel,quinoa,kale,dairy,vegetables,gatorade,doritos,lipton
8/25/14 0:00,2896,8/1/14,27301,24223,6981,6909,11367,155,,75,,186,,481,378,4916,3321,1954,4148,6733,7309,6262,4619,717
8/26/14 0:00,2914,8/1/14,27390,25845,5117,8573,11284,175,,117,,207,,227,434,6143,3000,2163,5031,8093,6506,5144,5418,891
8/27/14 0:00,2798,8/1/14,26131,34265,4566,7645,18409,163,,76,,171,,245,333,5842,5277,2016,5518,9625,6386,4782,4737,898
8/28/14 0:00,3105,8/1/14,24557,32029,5080,6928,15737,344,,57,,227,,137,305,5530,5906,1941,4114,9673,6494,4558,4856,845
8/29/14 0:00,3040,8/1/14,27031,33257,5291,9977,17226,208,,69,,201,,115,391,7976,4088,1707,3938,10213,6118,4623,3967,663
8/30/14 0:00,3011,8/1/14,24514,29373,5502,8664,13348,150,,109,,388,,188,392,8309,3153,1345,3158,6395,5845,5352,4563,888
8/31/14 0:00,2543,8/1/14,20355,25651,4630,5535,12181,169,,147,,487,,147,297,6243,2946,1228,3072,6373,5890,5566,4281,673
9/1/14 0:00,3832,9/1/14,23579,28696,4943,6432,13133,151,,100,,391,,156,409,6770,3339,1503,3654,9036,7047,4104,5454,836
9/2/14 0:00,3544,9/1/14,23633,29850,4666,6869,14055,190,,75,,308,,195,284,7692,3887,1626,4312,9980,6160,5278,4216,1210
9/3/14 0:00,2994,9/1/14,27758,29109,4432,7724,12179,208,,112,,296,,159,296,6068,5192,1988,4996,9126,8618,7276,5670,968
9/4/14 0:00,3116,9/1/14,25511,28090,4336,8395,11685,161,,96,,283,,127,356,5365,3962,1985,4072,8547,6723,5103,7078,1060
9/5/14 0:00,2724,9/1/14,25741,26956,4069,7162,12212,179,,73,,326,,173,365,5554,4269,2713,4960,8675,6837,5067,4921,672
9/6/14 0:00,2278,9/1/14,24262,28147,3731,6625,15313,280,,68,,241,,191,259,5015,4164,2632,4909,6125,6365,5747,3655,854
9/7/14 0:00,2213,9/1/14,22029,26182,3707,6242,12949,165,,59,,337,,103,281,4601,4091,2060,4251,6527,5769,6626,4541,658
9/8/14 0:00,2921,9/1/14,25264,24774,4320,7064,10607,343,,80,,298,,161,273,4764,4221,2335,4919,6765,6626,5042,5182,833
9/9/14 0:00,2754,9/1/14,26207,24329,4460,7754,11336,187,,71,,309,,108,329,4910,3654,2696,4669,7226,6628,4067,4429,883
9/10/14 0:00,2737,9/1/14,27271,26606,4637,7573,10317,203,,83,,313,,174,277,6386,3447,2898,5856,6856,6307,4470,6456,994
9/11/14 0:00,2576,9/1/14,24601,28714,4345,7113,12277,124,,81,,240,,123,268,5273,5205,1764,4108,7551,7271,4839,5959,928
9/12/14 0:00,3021,9/1/14,29008,25276,5025,7808,12524,223,,61,,235,,155,382,4110,2989,1719,4417,7103,10039,4883,5653,873
9/13/14 0:00,2288,9/1/14,22154,23862,4211,5926,12297,150,,90,,248,,96,365,3925,3188,1378,3714,5637,6925,8947,4452,722
9/14/14 0:00,2323,9/1/14,21606,26659,4594,5955,15340,110,,75,,190,,93,285,3810,2931,1494,3658,5985,5905,5174,4578,789
9/15/14 0:00,2963,9/1/14,25457,26123,5265,7041,10958,118,,113,,254,,157,253,5941,3833,2149,4499,7883,6503,4568,5391,779
9/16/14 0:00,2896,9/1/14,26137,27445,4847,7138,13402,129,,122,,245,,147,280,5593,3704,2022,4603,8481,7527,4402,4746,776
9/17/14 0:00,2937,9/1/14,25933,25777,5084,7881,13037,166,,139,,382,,175,304,4661,3091,1972,4308,10699,6688,4743,4988,657
9/18/14 0:00,2721,9/1/14,24448,23899,4648,7008,10597,153,,76,,377,,152,289,5430,3121,1959,4345,7902,6488,37957,4751,701
9/19/14 0:00,2444,9/1/14,28465,33403,4483,6736,15897,151,,82,,339,,109,261,9283,3473,1632,3602,7962,12012,19587,4750,683
9/20/14 0:00,2563,9/1/14,23118,21962,4741,6175,10552,132,,47,,322,,82,351,5053,3118,1235,3089,29210,7878,9653,3239,681
9/21/14 0:00,2516,9/1/14,21338,23747,4405,5191,10237,143,,84,,286,,103,261,5932,2933,1722,3315,21450,6705,6337,4645,696
9/22/14 0:00,2683,9/1/14,23499,26092,4336,6317,13100,270,,84,,379,,144,401,5959,2796,1778,3835,8394,7233,6646,4237,568
9/23/14 0:00,2991,9/1/14,28438,22786,4565,7795,9259,182,,73,,276,,150,409,6469,2830,4981,4122,8336,6975,6166,4228,678
9/24/14 0:00,2698,9/1/14,26706,24504,4406,8543,11629,167,,75,,398,,124,386,5212,3480,2368,4234,8067,7155,5222,4183,2764
9/25/14 0:00,2674,9/1/14,24076,22415,4437,7716,9827,151,,177,,685,,128,314,4742,2812,1990,3946,7069,5987,9541,5034,624
9/26/14 0:00,2716,9/1/14,25024,25716,4491,9200,13583,114,,75,,285,,266,261,4469,4365,1823,3738,7539,5772,10821,3299,613
9/27/14 0:00,2220,9/1/14,21865,21000,3691,7541,10616,149,,81,,226,,149,345,3961,2589,1899,3810,5958,4924,4418,3834,593
9/28/14 0:00,2383,9/1/14,23806,21995,4821,7535,11392,130,,128,,180,,116,334,4298,2859,1773,4708,6594,4969,6270,3446,501
9/29/14 0:00,2955,9/1/14,29535,24815,6744,10156,11205,138,,51,,197,,163,267,4570,2968,2000,4402,8148,6233,5770,6072,1236
9/30/14 0:00,2902,9/1/14,26966,22643,4502,9356,11183,172,,91,,245,,170,321,4389,2981,2148,4700,8315,6260,5465,4090,936
10/1/14 0:00,2914,10/1/14,39356,21726,4764,12543,10302,302,,112,,200,,114,293,4692,2824,2149,12247,10001,7653,3862,3908,706
10/2/14 0:00,3451,10/1/14,38077,23955,4431,18421,12783,133,,126,,219,,143,449,5019,2951,1917,6936,7865,6372,3605,3202,596
10/3/14 0:00,3016,10/1/14,28698,26034,4570,11460,11213,140,,110,,142,,87,353,4719,2808,1824,4777,7111,6067,3643,7294,563
10/4/14 0:00,2991,10/1/14,26221,23268,4486,9412,9432,146,,115,,168,,140,343,3879,2847,1343,5548,5772,5432,5672,7110,452
10/5/14 0:00,2300,10/1/14,24144,21299,3903,6720,11133,281,,54,,205,,100,426,3708,2457,1283,3571,5913,8667,6327,4001,619
10/6/14 0:00,2622,10/1/14,26873,23312,4265,9362,10301,274,,80,,139,,82,393,4546,3316,1864,4503,8244,6879,3937,5149,516
10/7/14 0:00,3570,10/1/14,28681,27247,5217,9698,11335,291,,60,,270,,238,303,5214,4637,2004,4880,7548,6882,3955,6061,689
10/8/14 0:00,2942,10/1/14,28569,22726,4586,9832,10069,292,,77,,324,,108,329,5099,3082,2074,4945,7749,7132,5335,4476,651
10/9/14 0:00,3131,10/1/14,30850,23577,4747,11333,9822,311,,87,,187,,238,595,5102,3301,1843,4357,8974,8570,3665,5352,730
10/10/14 0:00,3037,10/1/14,25601,23075,4626,9687,10695,271,,78,,193,,233,520,4433,3489,1725,3784,16278,5779,4085,4458,647
10/11/14 0:00,2869,10/1/14,25167,19896,4182,9003,10160,276,,64,,141,,80,447,3591,2834,1266,4117,7591,6599,4295,3311,467
10/12/14 0:00,2685,10/1/14,22118,24520,4000,6978,13001,272,,122,,147,,66,416,4330,3086,1416,3696,5823,6028,4380,4103,526
10/13/14 0:00,2958,10/1/14,24528,24463,4325,7829,11795,322,,81,,119,,78,399,4959,3203,1817,3888,11382,6669,4302,4506,688
10/14/14 0:00,3313,10/1/14,27581,22759,4782,8766,9942,271,,113,,206,,106,402,5911,2851,2098,4852,7552,7083,4151,4055,586
10/15/14 0:00,2892,10/1/14,28728,26019,4546,9102,13438,305,,62,,243,,83,430,5097,3079,2243,4074,7753,8763,3441,4405,551
10/16/14 0:00,3234,10/1/14,29597,22971,4985,9824,11111,305,,138,,189,,88,507,4653,3286,1962,4888,7912,7938,3562,3921,594
10/17/14 0:00,3208,10/1/14,26088,20913,4319,8493,10591,390,,160,,155,,137,340,3869,2791,1879,5495,6989,5902,3909,3662,539
10/18/14 0:00,2477,10/1/14,22185,19910,3519,7505,9409,215,,100,,153,,151,457,3677,3223,1965,4158,4804,5038,4993,3601,477
10/19/14 0:00,2592,10/1/14,24279,21413,3956,7555,10862,252,,74,,125,,147,401,4111,2794,1826,4481,31083,6461,4320,3646,524
10/20/14 0:00,3166,10/1/14,31173,22526,4865,8904,10308,303,,71,,275,,195,438,4512,2717,4097,6517,7549,6790,12140,4989,533
10/21/14 0:00,3226,10/1/14,27424,26520,4573,8643,10880,269,,46,,177,,193,339,5336,3248,2337,4919,6941,6952,4924,7056,478
10/22/14 0:00,4500,10/1/14,31089,54790,7477,9103,38737,283,,45,,110,,153,372,8822,2871,2114,5953,7556,6442,5469,4360,502
10/23/14 0:00,3106,10/1/14,26052,51145,4293,8723,34263,251,,67,,170,,134,453,9679,3305,1766,5103,6219,6167,3974,3898,812
10/24/14 0:00,2893,10/1/14,25260,35933,4388,8928,21366,226,,123,,140,,714,399,7640,3031,1819,4456,6334,5669,6161,3896,512
10/25/14 0:00,2397,10/1/14,21711,25155,4082,8447,15139,206,,44,,215,,350,301,3985,2603,1137,3386,4628,4659,3565,3428,423
10/26/14 0:00,2305,10/1/14,22598,29527,4284,7378,13917,196,,47,,150,,103,390,6123,4199,1377,3804,4990,5755,14528,5288,430
10/27/14 0:00,2817,10/1/14,29816,68910,4839,11487,14305,215,,57,,250,,265,341,5514,3363,2133,3962,6416,7395,8892,45728,503
10/28/14 0:00,2778,10/1/14,31163,34334,5110,11906,15719,199,,83,,212,,359,345,5881,3732,3095,4401,6813,6651,4363,9002,583
10/29/14 0:00,2951,10/1/14,29908,31101,5072,10804,13079,212,,61,,290,,166,454,4759,3341,2215,5024,6590,6793,4353,9922,570
10/30/14 0:00,2888,10/1/14,27199,33513,5025,9545,13890,294,,115,,156,,135,481,4876,2744,1916,4771,6043,5942,3899,12003,511
10/31/14 0:00,2635,10/1/14,23590,29845,4668,8144,13526,175,,91,,173,,130,307,8128,2446,1575,3947,5263,5256,15823,5745,543
11/1/14 0:00,2176,11/1/14,19612,30191,4182,6380,13256,177,,34,,114,,83,355,10566,2134,1044,3356,4227,4650,7813,4235,333
11/2/14 0:00,2373,11/1/14,23898,32672,4134,7743,18160,213,,43,,136,,120,618,5134,3202,1186,4596,4465,6239,6204,6176,515
11/3/14 0:00,2776,11/1/14,25947,32879,4849,7830,18681,204,,59,,155,,164,265,5016,2595,1846,4535,8183,6887,3961,6587,519
11/4/14 0:00,3271,11/1/14,30195,32508,5696,9916,17233,231,,65,,182,,113,280,5742,3090,2236,5606,7662,6741,2903,6443,586
11/5/14 0:00,3079,11/1/14,28113,37334,4988,9132,20650,222,,77,,251,,124,370,5482,3006,2256,5110,7451,6627,3382,8196,661
11/6/14 0:00,3200,11/1/14,28359,31670,5285,8829,16867,221,,55,,160,,203,342,5970,2957,1988,5181,7866,7076,3403,5876,542
11/7/14 0:00,2988,11/1/14,26125,36287,5038,8438,18782,257,,127,,164,,160,464,5418,3115,1850,4464,6556,6335,3454,8972,548
11/8/14 0:00,2582,11/1/14,22481,38631,4838,6725,16456,168,,122,,146,,79,496,4442,3164,1435,3751,6280,5732,5694,14569,418
11/9/14 0:00,2293,11/1/14,29046,143925,4577,7062,20091,189,,95,,120,,152,427,107981,2868,1317,3801,6267,12289,4035,12985,472
11/10/14 0:00,2940,11/1/14,26811,49471,5036,7849,13964,203,,76,,168,,65,443,17096,3358,1834,4789,6733,7303,2940,15053,636
11/11/14 0:00,2808,11/1/14,28234,37166,4733,8538,16525,219,,54,,195,,102,374,7954,2490,1873,5185,7168,7905,3601,10197,1191
11/12/14 0:00,3075,11/1/14,27261,38812,5070,8218,19860,220,,190,,261,,123,643,6628,3183,1645,4999,7514,7329,2799,9141,602
11/13/14 0:00,2888,11/1/14,28077,33731,5208,8812,16701,264,,237,,253,,91,420,5412,2826,1959,5347,7224,6751,2567,8792,912
11/14/14 0:00,2628,11/1/14,25981,28568,5460,8357,14518,218,,80,,216,,98,378,5735,2552,1494,4347,6384,6323,3107,5763,894
11/15/14 0:00,2181,11/1/14,21835,65218,4236,7439,14992,111,,87,,185,,78,333,42894,2647,1205,4180,5086,4775,3600,4685,1184
11/16/14 0:00,2428,11/1/14,22626,34807,4715,7097,14001,158,,79,,130,,95,525,10548,2617,1496,3838,4708,5480,3597,7641,496
11/17/14 0:00,2695,11/1/14,25912,29261,4766,8387,13632,146,,51,,134,,100,607,6533,4115,1719,4161,8212,6879,3021,4981,675
11/18/14 0:00,3107,11/1/14,25808,31770,5106,8454,17195,159,,68,,261,,126,678,7024,2479,1993,4427,8320,5828,4024,5072,628
11/19/14 0:00,3122,11/1/14,30245,28898,5698,9340,13938,189,,210,,173,,83,285,5556,2797,1822,7669,7300,5716,3694,6607,543
11/20/14 0:00,2794,11/1/14,27729,25516,5685,9339,11695,142,,62,,255,,81,428,5606,2406,2134,5060,6946,5511,3444,5809,539
11/21/14 0:00,3265,11/1/14,26149,23377,5819,8342,12098,177,,93,,170,,84,695,4991,2412,1985,4318,6103,5685,3137,3876,506
11/22/14 0:00,2272,11/1/14,24538,19470,4651,8303,9917,114,,709,,179,,123,388,3779,2331,1727,5165,4841,4692,2883,3443,445
11/23/14 0:00,2864,11/1/14,23008,23830,5336,7311,10969,123,,253,,157,,58,337,5408,3051,1308,3816,5089,5237,3755,4402,390
11/24/14 0:00,3028,11/1/14,30533,22326,5399,8151,10906,145,,48,,212,,103,301,4744,2626,1894,4627,6254,10462,3581,4050,365
11/25/14 0:00,3327,11/1/14,28093,26647,6061,8646,10594,703,,44,,134,,118,266,5537,5196,1788,3869,8392,7729,3189,5320,516
11/26/14 0:00,3331,11/1/14,27539,30502,5832,8985,17612,153,,75,,158,,129,230,5618,3382,1479,3968,7234,7275,3016,3890,388
11/27/14 0:00,2610,11/1/14,30683,23201,4973,9519,11692,125,,44,,88,,146,330,4104,3308,1211,7428,6505,7552,3072,4097,363
11/28/14 0:00,2391,11/1/14,26538,24156,4719,6442,13752,134,,102,,99,,81,300,2946,4308,1318,8371,5409,5688,2299,3150,625
11/29/14 0:00,2010,11/1/14,21483,21604,3853,6728,10562,104,,54,,183,,82,267,4278,3688,1342,4173,4501,5387,2645,3076,559
11/30/14 0:00,2122,11/1/14,20784,24093,4568,6228,12026,124,,40,,165,,46,311,5264,3082,1466,3681,5210,4841,4774,3721,338
12/1/14 0:00,2941,12/1/14,25067,34766,5101,7209,12212,163,,99,,221,,84,317,4927,3284,1329,5269,6560,6159,2660,14343,664
12/2/14 0:00,2947,12/1/14,26214,25424,5145,8286,11254,168,,79,,173,,108,329,5043,3055,1589,4487,7028,6707,3594,6072,379
12/3/14 0:00,2921,12/1/14,26400,27411,4936,8291,14700,189,,102,,160,,77,289,4660,3273,1486,4657,7243,7030,4122,4778,573
12/4/14 0:00,2736,12/1/14,27549,30469,4922,7647,17751,132,,85,,222,,79,426,4752,2814,1505,6593,8018,6882,8960,5152,505
12/5/14 0:00,2616,12/1/14,26171,24168,5815,7700,12516,112,,103,,136,,103,341,3885,2825,1285,6084,6667,5287,6181,4942,479
12/6/14 0:00,2137,12/1/14,21495,22031,4726,6785,10793,117,,165,,122,,49,354,3749,2708,1320,4020,5607,4644,3943,4781,445
12/7/14 0:00,2247,12/1/14,20343,23466,5124,5819,11427,117,,164,,207,,455,368,4819,2802,1148,3483,4833,4769,5025,4418,533
12/8/14 0:00,2320,12/1/14,25120,52107,5375,7608,11288,127,,98,,129,,116,322,26815,2892,1606,4082,7063,6449,6147,11112,616
12/9/14 0:00,2961,12/1/14,26322,30340,5751,8309,10789,122,,185,,238,,101,316,10342,2569,1858,4288,6562,6116,4457,6640,494
12/10/14 0:00,3164,12/1/14,25159,25653,6119,7696,10953,151,,49,,430,,100,400,6491,2616,2011,3935,6484,5398,5859,5593,366
12/11/14 0:00,2730,12/1/14,25211,23477,5931,7481,9139,134,,44,,236,,124,345,5905,2747,1456,3991,6968,6352,4452,5686,515
12/12/14 0:00,2790,12/1/14,27278,21368,6189,8214,9742,138,,471,,308,,62,329,5339,2353,1241,5820,6324,5814,3758,3934,413
12/13/14 0:00,2339,12/1/14,21328,20412,5801,6277,9885,113,,147,,127,,87,239,4631,2808,1197,3556,4974,4497,2739,3088,335
12/14/14 0:00,2252,12/1/14,20490,21489,5798,5961,9253,113,,63,,123,,48,315,5763,3145,919,3152,5355,4660,3054,3328,384
12/15/14 0:00,2868,12/1/14,26209,20956,6572,8110,9987,200,,86,,152,,129,260,4844,2492,1372,4682,6712,5473,2818,3633,374
12/16/14 0:00,2716,12/1/14,26007,20042,6171,8002,9326,116,,112,,163,,132,272,4407,2499,1667,4161,5824,6006,2821,3810,437
12/17/14 0:00,3120,12/1/14,26319,20694,6515,8132,9755,126,,70,,259,,190,403,4369,2562,1564,4442,5812,5666,2415,4008,477
12/18/14 0:00,3357,12/1/14,24633,28215,6482,7694,16499,158,,57,,155,,105,333,4394,2713,1616,3752,6175,5089,2799,4609,510
12/19/14 0:00,2954,12/1/14,23039,23895,6231,7579,13180,144,,44,,161,,125,337,3933,3061,1336,3562,5713,4331,2981,3721,534
12/20/14 0:00,2374,12/1/14,20105,18331,5423,6206,9028,82,,31,,111,,96,284,3943,2318,948,3087,4556,4441,2577,3042,849
12/21/14 0:00,2210,12/1/14,21174,17331,5687,5724,7887,191,,18,,149,,99,295,3865,2465,1182,2838,4422,5743,2748,3114,569
12/22/14 0:00,2806,12/1/14,24805,19928,5977,8988,8135,290,,102,,127,,92,601,5069,2884,1318,3158,5655,5364,4023,3840,468
12/23/14 0:00,3037,12/1/14,24424,20476,6793,7239,8840,147,,88,,198,,85,674,5235,2773,1141,3310,6235,5941,2662,3628,551
12/24/14 0:00,1987,12/1/14,20224,19188,4610,6966,8839,94,,106,,133,,128,430,4958,2456,873,2754,5236,5021,2573,2935,881
12/25/14 0:00,1845,12/1/14,18063,13348,5031,5628,5932,80,,43,,94,,77,350,3213,1584,578,2739,3440,4087,2166,2619,352
12/26/14 0:00,2054,12/1/14,18672,14307,5271,5092,5623,103,,24,,92,,74,316,4301,1740,885,3326,3867,4098,4561,2643,488
12/27/14 0:00,2256,12/1/14,22320,17027,4071,9661,7334,118,,82,,158,,50,582,4201,2007,916,3116,4152,4556,3460,3485,305
12/28/14 0:00,2517,12/1/14,21228,18301,5111,7338,7928,149,,153,,179,,76,366,4203,1949,1038,3294,4785,4447,4617,4221,443
12/29/14 0:00,2819,12/1/14,23480,20563,5685,6116,10300,346,,58,,235,,44,385,4549,2044,1331,4070,5475,6278,6645,3670,481
12/30/14 0:00,3137,12/1/14,24360,23229,5785,6931,11662,443,,53,,166,,106,335,5432,2123,1450,4120,5405,6074,4281,4012,539
12/31/14 0:00,2663,12/1/14,23622,22871,6030,7355,11259,260,,51,,246,,97,291,4498,2393,1060,4189,5548,4988,4044,4721,434
1/1/15 0:00,2598,1/1/15,25140,19090,7511,7253,7776,307,,60,,205,,75,360,3567,1985,1107,3894,4395,5375,8453,5762,329
1/2/15 0:00,2909,1/1/15,27665,20578,8105,6501,7850,202,,104,,164,,81,373,4368,3006,1435,5355,6328,6269,8617,5354,389
1/3/15 0:00,2709,1/1/15,39012,21087,8045,6597,9027,274,,102,,129,,206,339,4591,2598,1362,5039,6290,17969,4085,4871,422
1/4/15 0:00,2919,1/1/15,26485,20535,8017,5587,9447,280,,122,,230,,87,327,4935,2128,1720,4779,6540,6382,4833,4025,449
1/5/15 0:00,4466,1/1/15,34545,23282,9756,8274,10298,326,,159,,214,,293,302,5278,2220,3274,6129,6871,7112,3727,5486,516
1/6/15 0:00,4817,1/1/15,37220,23480,9955,9375,8577,244,,162,,160,,248,355,5387,2315,2861,7611,6979,7418,7149,7201,425
1/7/15 0:00,4952,1/1/15,37548,21529,10167,9916,8740,310,,131,,169,,135,283,5077,2562,3099,6417,6843,7949,5070,5150,446
1/8/15 0:00,4086,1/1/15,30123,22818,8728,7266,9331,250,,504,,166,,115,300,4460,2223,2349,5756,8011,6024,18740,6804,417
1/9/15 0:00,3965,1/1/15,43846,21613,8556,7557,9866,211,,131,,170,,132,384,4828,2482,2309,7908,7531,17516,35487,4437,426
1/10/15 0:00,3152,1/1/15,31772,19542,7901,6621,9110,221,,188,,194,,97,334,3699,2617,1955,5678,7079,9617,10601,4116,402
1/11/15 0:00,3244,1/1/15,31349,29757,8077,7477,9548,213,,329,,199,,96,330,12890,3023,2192,5622,7768,7981,10529,4296,459
1/12/15 0:00,3639,1/1/15,34426,26499,8760,8158,9493,410,,102,,290,,88,423,9946,2454,2395,6519,15720,8594,5767,4606,401
1/13/15 0:00,3959,1/1/15,45368,27088,9154,18467,9092,254,,122,,350,,85,374,6236,2317,2540,8016,11776,7191,8381,9443,371
1/14/15 0:00,4079,1/1/15,42017,22865,9524,13574,8342,361,,298,,627,,89,336,5764,2311,2632,6219,10116,10068,4762,6448,524
1/15/15 0:00,3682,1/1/15,35713,23061,8935,9299,9232,224,,82,,361,,161,453,4802,2191,2538,6767,9593,8174,5413,6836,435
1/16/15 0:00,4081,1/1/15,33681,23487,11075,8504,9505,184,,158,,178,,90,394,5553,2999,2162,5552,11457,6388,4864,5430,363
1/17/15 0:00,3401,1/1/15,29618,21947,8394,8720,10165,200,,172,,187,,75,340,5113,2695,1698,4505,11673,6301,3877,3974,284
1/18/15 0:00,3412,1/1/15,31689,29145,8376,7719,14018,191,,97,,157,,82,497,7889,2096,1792,4597,7502,9205,6341,5142,574
1/19/15 0:00,4006,1/1/15,36122,28667,8992,10504,15044,232,,98,,227,,74,354,5409,2524,2098,5332,8995,9196,4652,5690,423
1/20/15 0:00,4399,1/1/15,34013,26503,7584,9603,11912,235,,121,,272,,105,555,5110,2798,2698,6052,11584,8076,6307,6683,511
1/21/15 0:00,3642,1/1/15,33376,77024,6392,10973,12591,304,,275,,275,,72,394,55670,2514,2432,6089,9284,7490,4411,6249,500
1/22/15 0:00,3619,1/1/15,31383,39381,6486,9707,14960,244,,60,,388,,100,413,16179,2398,2502,5624,9069,7064,5493,5844,464
1/23/15 0:00,3714,1/1/15,31266,30236,7236,9694,13057,213,,98,,178,,128,272,9805,2647,2108,5041,7386,7187,6042,4727,453
1/24/15 0:00,2915,1/1/15,26320,30119,6226,7017,12608,211,,80,,147,,146,315,8297,3042,1608,4674,7455,6795,4628,6172,1981
1/25/15 0:00,3087,1/1/15,28254,25614,6644,8425,11763,196,,79,,239,,156,384,6286,2399,1851,4363,6890,6971,4641,5166,554
1/26/15 0:00,3209,1/1/15,35840,26160,6584,8451,12337,215,,101,,257,,63,337,5782,2789,2690,9673,9761,8442,4064,5252,502
1/27/15 0:00,3664,1/1/15,37638,30925,7063,9673,13317,332,,178,,419,,50,515,5896,2822,2669,11456,13926,6777,4405,8890,543
1/28/15 0:00,3396,1/1/15,36967,26892,7069,9148,12207,202,,93,,219,,101,337,6129,2786,2268,8698,11071,9784,6085,5770,519
1/29/15 0:00,3304,1/1/15,35238,24481,8922,11067,11296,218,,99,,266,,93,356,5931,2679,2515,5985,10945,6749,3960,4575,390
1/30/15 0:00,4401,1/1/15,36336,25425,10216,10191,12676,202,,53,,266,,129,364,5415,2687,2186,6145,9507,7598,3763,4647,449
1/31/15 0:00,4594,1/1/15,28258,22585,8397,7524,10519,158,,310,,175,,98,305,4514,2497,1600,4633,10711,6104,4014,5055,308
2/1/15 0:00,4027,2/1/15,29540,36899,8624,7379,11874,265,,404,,204,,48,351,5566,2864,1621,5141,10062,6775,8390,16595,419
2/2/15 0:00,3950,2/1/15,32710,131680,9560,8707,11813,429,,199,,218,,148,363,20950,4304,2068,5458,7631,6917,13939,94613,401
2/3/15 0:00,3671,2/1/15,35191,30764,9070,10057,11975,313,,103,,179,,82,312,5415,3565,2416,6545,9479,7103,3733,9809,451
2/4/15 0:00,4098,2/1/15,34749,27860,9910,8656,12352,305,,75,,189,,59,574,5278,4447,2560,6208,10288,7415,3545,5783,437
2/5/15 0:00,3231,2/1/15,31889,25616,8567,8693,11299,295,,82,,173,,123,481,5693,3496,2343,5931,9380,6355,3766,5128,527
2/6/15 0:00,3740,2/1/15,31260,23619,9421,8505,11375,303,,150,,341,,182,525,5070,2676,1936,5019,8765,6379,3100,4498,365
2/7/15 0:00,3121,2/1/15,28523,21623,8094,7926,10882,225,,69,,208,,51,356,3951,2536,1632,4220,7111,6651,3291,4254,323
2/8/15 0:00,3470,2/1/15,27558,26930,8862,7190,15312,226,,46,,241,,121,371,4392,3107,1524,4442,7776,5540,3242,4119,307
2/9/15 0:00,3540,2/1/15,30769,25238,9183,7652,12363,347,,79,,198,,107,1471,5116,4176,1994,5578,8347,6362,2943,3583,319
2/10/15 0:00,3678,2/1/15,31991,25266,9521,8490,11375,278,,130,,203,,78,546,4926,3393,2260,5456,8903,6264,8011,5572,457
2/11/15 0:00,3390,2/1/15,31582,24939,8733,9101,11402,284,,172,,267,,88,296,4601,2567,2283,5027,8211,6438,4096,6369,405
2/12/15 0:00,4195,2/1/15,31622,25893,9470,7853,10899,250,,250,,225,,83,380,4573,4677,1939,5227,7479,7133,8294,5744,425
2/13/15 0:00,4183,2/1/15,29796,24839,9162,8749,12068,183,,237,,157,,844,373,4042,3561,2141,4328,7179,5416,5710,5168,555
2/14/15 0:00,2632,2/1/15,26828,26416,8286,7224,13527,128,,187,,142,,70,371,3786,3096,1535,3926,5896,5857,5212,6007,293
2/15/15 0:00,3123,2/1/15,27642,25013,8807,7189,13433,213,,73,,186,,339,357,3991,2391,1628,4655,6976,5363,9107,5198,342
2/16/15 0:00,3335,2/1/15,29968,30520,8990,7780,12031,234,,77,,164,,82,372,4725,2534,2047,4649,7863,6502,8182,11230,945
2/17/15 0:00,3848,2/1/15,33107,34615,8444,10246,13756,232,,58,,241,,59,385,5110,2951,2292,4888,9080,7237,3786,12798,658
2/18/15 0:00,3897,2/1/15,31609,28594,6681,9431,11543,216,,54,,239,,99,364,5872,2522,2111,6472,8245,6914,3631,8657,485
2/19/15 0:00,4008,2/1/15,31544,27654,6984,10573,11632,264,,136,,214,,138,690,4873,2656,1954,4984,8065,7049,3766,8493,465
2/20/15 0:00,3688,2/1/15,30003,28153,6538,8755,13994,336,,59,,271,,118,767,4461,2992,2384,5100,9415,7226,4127,6706,546
2/21/15 0:00,3867,2/1/15,25430,33117,6165,6988,20798,239,,225,,175,,148,767,4348,2752,1689,3959,6681,6629,3658,5219,719
2/22/15 0:00,2886,2/1/15,25486,24680,5556,6881,13221,398,,146,,177,,113,661,4554,2659,2367,4246,7816,6436,3685,4246,408
2/23/15 0:00,3651,2/1/15,33657,29213,8950,8358,12888,220,,225,,214,,58,579,5117,2443,3403,5773,8252,7173,3646,8765,483
2/24/15 0:00,3778,2/1/15,35947,30162,9248,8205,13817,159,,132,,290,,84,373,5419,2420,2594,6245,8029,9655,3117,8506,444
2/25/15 0:00,3691,2/1/15,37631,31290,9004,9176,12698,150,,109,,214,,64,415,5678,3415,2691,5825,7790,10935,3871,9499,626
2/26/15 0:00,3400,2/1/15,38427,28099,8592,10179,12283,145,,61,,142,,71,424,5006,3694,2212,5974,8855,11470,4352,7116,568
2/27/15 0:00,3452,2/1/15,34978,26463,10260,8520,16149,146,,129,,215,,67,356,4102,2438,2332,6066,7005,7800,3830,3774,447
2/28/15 0:00,3182,2/1/15,33629,26132,9943,8319,15596,107,,175,,283,,74,366,3929,2325,1514,4389,6198,9464,3757,4282,362
3/1/15 0:00,3806,3/1/15,43842,25622,10798,7467,11236,104,,423,,292,,76,596,4497,2680,1690,4605,6415,19282,4882,7209,455
3/2/15 0:00,3682,3/1/15,42629,27571,10346,7566,12540,165,,205,,225,,95,421,4588,2706,2424,5636,7901,16657,5668,7737,506
